"","SYMBOL","ENTREZID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"72","CIRBP","1153",2.45736430090757e-11,-0.945622406567878,0.296,0.95,7.58563786047158e-07
"73","CLMN","79789",7.34737626457827e-07,-0.585225356561937,0.259,0.788,0.0226806157911267
"74","CLSTN1","22883",1.5950230217926e-06,-0.567618525902203,0.444,0.894,0.0492367656597159
"75","COL21A1","81578",6.27851080467455e-05,-0.513086848650091,0,0.402,1
"76","CREG1","8804",2.07984244924278e-05,-0.510469312535391,0.37,0.838,0.642026565656753
"77","CRYAB","1410",3.43983337786121e-18,0.558656376983585,0.296,0.006,1.06184216541198e-13
"78","CSTB","1476",4.47599877038572e-09,-0.662845684751459,0.519,0.935,0.000138169606043037
"79","CTNNA1","1495",4.70513840340079e-07,-0.509953953263298,0.63,0.96,0.0145242917374579
"80","CTNND1","1500",5.18176934251648e-07,-0.596040435094296,0.481,0.941,0.0159956037834141
"81","CTSD","1509",6.07795694536902e-06,-0.510910925813046,0.259,0.717,0.187620452946596
"82","CYFIP2","26999",3.3178149917828e-07,-0.617848449081525,0.259,0.798,0.0102417630981343
"83","DDIT3","1649",2.62065776422093e-08,0.854615951490577,0.704,0.371,0.000808970845237359
"84","DDIT4","54541",0.00450345294896854,0.543493640942587,0.519,0.377,1
"85","DDX39B","7919",1.29654681201873e-07,-0.649775527349703,0.185,0.822,0.0040023103540206
"86","DEFB1","1672",2.10105219513719e-05,-0.602894812566261,0.111,0.567,0.648573802116899
"87","DHRS3","9249",2.58946364467837e-08,-0.71099685603712,0.444,0.935,0.000799341532475765
"88","DNAH5","1767",0.000473541085750346,-0.519605974818594,0.37,0.648,1
"89","DNAI2","64446",1.29232367578477e-05,-0.656933495779397,0.185,0.626,0.398927395478
"90","DNAJA4","55466",3.42065150795338e-12,0.854885899585378,0.926,0.766,1.05592091399013e-07
"91","DNAJB1","3337",1.17270654537932e-11,1.04032572312844,0.926,0.757,3.62002783493143e-07
"92","DNAJB4","11080",0.00905751190212846,0.569240162446682,0.444,0.293,1
"93","DPY30","84661",3.47599565444096e-06,-0.542963685656852,0.259,0.751,0.107300509856938
